Cluster,course_count,avg_rating,avg_duration,avg_reviews
0,5976,4.651004016064257,17.63059181169121,910.9949799196787
1,1159,0.0,14.8561978717285,0.0
3,802,4.65785536159601,64.35910224438902,5700.9463840399
2,433,4.618937644341801,163.03464203233256,16383.748267898383
